US State,C1,C2,C3,C4,C5,C6,C7,C8,C9
North Carolina,0.7428196400528351,-0.23593724328086552,0.45325203276054493,1.1131250355683253,-0.2155921740750375,1.3680571025617796,-3.1336039434560248,1.0209704076000206,0.5081497121785257
North Dakota,-0.8548054576586244,0.13085792151765285,-0.2533911864368105,0.2552868780053019,-0.37666408162810755,-0.5333360497301562,0.07407419936970618,-0.07676435577017941,-0.42200858353027787
Ohio,1.1503887893897744,-0.26396785157990504,0.505419034154594,-0.38231975854425454,-1.4757371729678919,1.6154190197700955,0.41315731941968953,1.013079814952246,0.21230049113600036
Oklahoma,-0.25296188355591265,0.46933423558083925,-0.1888758640827132,-1.3342149327018127,-0.09384834852807147,1.111032367693412,1.6139394373393616,0.8858960381065141,-1.2926273539164281
Oregon,-0.33009490100955374,0.9079426397558762,-0.3519792997642286,-0.6819122809895157,0.4672803496328912,-0.8242800512715495,-0.31686607088808866,0.34476962415813334,0.9486372575210816
Pennsylvania,1.3139717297989428,-1.796055042321888,1.3703775495723622,0.5000727219974621,1.123399274893253,-1.3385327773441291,-0.6238695053518586,0.9448140736860449,-0.5218680571087625
Rhode Island,-0.8128979519712072,-0.03582570699859861,-0.27230021945762045,0.2227136891854896,-0.6783206305884709,-0.4328164340558892,0.44481721035645166,-0.010136785057227591,-0.04347332837834093
South Carolina,-0.09589487099513981,0.555438948872052,0.3366932417705439,0.24257390269222917,-0.8446274640613827,0.18010954655878006,0.519041188998614,0.2511989781995184,0.5560782158257382
South Dakota,-0.8258703565233875,0.15534902026248232,-0.420437976806544,0.027157618425568814,-0.23805192773321912,-0.40678081090543355,-0.03748468219010959,-0.0902860521270227,-0.34132550978717535
Tennessee,0.2993171410870489,0.06110618327148052,-0.5001699713745116,-0.027342558361976663,0.39565684047235683,2.70670635727608,-0.697189044914026,-1.8802823931239978,-0.45974621712583097
Texas,2.596375872154884,1.520160569791541,3.2031082856653224,1.4981143695560244,2.405145522928846,-1.0314342413752997,1.7724136649937074,0.1138118035256023,-0.8319727666366745
Utah,-0.615252960665451,0.5682590809250678,0.10138200603228921,0.3440732845658151,1.628027399966647,-1.1006279200798987,-0.45400907188751366,0.5388583688909159,-1.2292743067447978
Vermont,-0.8798562354700751,0.19317344810211792,-0.3545725963308827,0.01137788532294231,-0.5773897377240719,-0.42381833487586384,0.5852388541617384,-0.2472381911777739,0.17932946069541658
Virginia,0.2272622011774065,-0.37480305661369595,0.9793930606513037,0.8334633455587693,0.388780829261719,-1.3891141883633702,-0.748787363159262,0.8434611320747222,1.3509930188752566
Washington,0.05500003769190054,1.7166004349336792,-1.1088217528959008,-0.6235546004308343,1.5352167231758338,-0.10426721105228355,0.5135571719068316,-1.2152287791043483,2.1329472226838933
West Virginia,-0.5619925208560422,-0.04604686488095423,-0.022472861496718618,-0.26554996635102607,-0.47824833381118625,0.40699342018032936,-0.3791693410072752,1.6546351366765748,-0.3072633839304674
Wisconsin,-0.06602747760167987,0.18436668698100814,0.016903431686908842,0.20356822203229966,0.44546325849729723,-0.03985219603507464,0.5841916550544535,-0.5941823390647155,1.0940615580049253
Wyoming,-0.886766112141342,0.12196180861672852,-0.23804585078402613,0.026074533781854047,-0.13168937354733765,-0.360732143571343,0.014957894150649556,-0.13834066082304947,-0.3708709466260772
