,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
F1,-0.010201252793763702,-0.9060555476480227,0.07018786222101932,-0.33964963986369817,4.168629672637508,-0.25968698078140795,-0.4846324884428221,-0.8249899495156311,-0.9177308964277038,2.5772945165841064,0.5390446037182827,-0.7500181126445686,-0.7175569559646541,0.9469760771194856,0.1902022042990888,-0.4460416086720714,-0.49371777026862607,-0.1313364879000447,-0.1590194033248029,-0.7221474010920675,-0.1906334461318141,-0.05014413552546343,0.769270058098238,-0.2195471283208225,-0.36974637918528697,0.17358552836662108,-0.7963604247110228,-0.6845803114069745,-0.5195717625127013,-0.7726672381165578,0.2258622825631175,-0.647708658756179,1.5805250770763828,0.7250730463285441,-0.8629898045625385,1.15464631399925,-0.24440461732397373,-0.3251081244830021,1.306849763070166,-0.8203177857263653,-0.09974744587048494,-0.8312176580850943,0.310965150110383,2.603716379142824,-0.6243712508685311,-0.883687570671084,0.21304997959410724,0.08024529311193353,-0.5748284262979374,-0.062405967371704715,-0.893301176773635
F2,0.18824209731576452,-0.14733280784110553,-1.3273828588504386,-0.015075776184945225,-1.5555494730626644,-1.110977509884405,0.4224819598829641,0.06559627445878674,0.0697431178008654,-0.4200591954030132,-0.6137436366512145,0.4619198991918285,-0.2776360096095881,1.3653894972376008,-0.2469029651487627,-0.1758502138836696,-0.025756129563503427,0.16787968020148208,-0.04863441411734184,-0.02702814971981876,0.7281370599947441,1.1718664699522852,0.2067262537580702,-0.7351028411718221,0.1738221510856927,0.2142481498335946,-0.14055803911084075,0.022177821617442722,0.1141979219749635,-0.042698913451018894,0.9298397366498254,-0.20410616292092204,5.2096102218349944,0.03728584118195871,-0.1008582252564395,0.16811244373974915,-0.3656178939975256,-0.8017685624729666,1.4962661474871592,0.06849716622021401,-0.6116504316648443,-0.08732343449662588,0.04713827220754331,-2.0257480381656667,-0.5948161032147352,-0.12359839118945659,0.1515355827704568,-1.4234355260301856,0.016615768793941887,-0.1671488879966425,-0.08096894413175676
F3,-0.1355444611023851,0.15746126454020626,0.3170844829031862,-0.027700902830277763,4.692708815969337,-0.40587946010448117,0.1301559223404894,0.1956471695347881,0.28308683728167905,-2.622202569545153,-0.8073103406266006,0.7944800812227493,0.13852008139063776,-0.8041529027620538,-0.6693020546455801,0.398550963320662,-0.0807169532869092,-0.37161923104830086,-0.3278352990304831,0.14206834149817316,0.014060590921170901,0.08310147679380261,-0.5378995451277739,0.39273096050298434,0.3924514830835505,-0.8449235263173396,0.05885187609872011,0.36965513851119697,0.06569857010450908,0.156834881708932,-0.3792386481246781,0.026958142244582817,1.2137101875593692,0.009684008832081092,0.30289733725855195,-0.4738996280182368,-0.028609340229783342,0.3098410026811922,-1.3212901459559823,0.28747298295476487,-0.18170364774302053,0.41477722925903426,0.3721798343711658,-2.6151463048006525,0.06484890064317539,0.31973964295240154,-0.7169505099710943,0.9370470050140292,0.11855859944997488,-0.042241632936701995,0.23330329326039456
F4,0.5706083320575639,-0.053691406322984525,-1.3466323417087587,-0.29802609015647435,0.8410866493352342,-0.5512504339514873,0.3596018284639615,0.17045527870771293,0.0814634860633956,-4.227480426590662,1.343182817438639,0.3800531923159478,-0.13120828204803758,1.24550974189637,-0.19727074753740714,-0.14901893141076727,-0.3824527780498455,-0.4017164025821714,0.8487876287144007,-0.014666806811177047,-0.42442014941855233,0.7410346207566763,0.4708837628131315,-0.04868766396156643,0.2663153193441815,0.6747813924595788,-0.29609577668866693,-0.3144549079026835,-0.42830815982562687,-0.11097519408884926,1.2897366117034312,-0.4072457183939193,-1.1168336205691953,0.5335249635080321,0.18786072736220438,-0.5141545476440648,-1.1765546819782542,-0.639109189333087,0.4780723483637459,0.16801258617616388,0.17062214641374868,-0.016814168870479262,0.11207411828135658,1.781115479851171,0.2906847589287338,0.032569973687955445,0.6733238302787087,-0.2966852240317185,-0.5305246159169236,0.3490506199387008,0.013866050932613616
F5,-0.3223486342052657,0.13649513595362522,1.4978858016428467,0.012788898250474606,-0.8120222890425908,2.301586269678958,-0.331481853686313,-0.8469806212552192,-0.6951847182522581,-1.9090289160590315,-0.20307749282168125,0.2134923987855945,0.2903168512941248,-0.9285921219929238,-0.3574976081528086,-0.45645148518703826,0.20896881478974996,-0.15684330935202642,-0.6612768182993667,-0.3366757191283121,-0.6691427465018094,-0.10342218370192677,-0.6279372870894018,-0.2796952956820179,-0.9003233290926032,0.6772137473810321,0.25302749632177357,-0.3951028481708041,1.263155638948707,-0.06308366412855415,-1.476056630304244,0.5753124612329503,2.1706182323241716,-0.10917262617785156,-0.3448429302326518,-1.2632618324815592,-0.040276792324241945,0.44833447991922176,1.005899101135744,-0.6179532315683117,-0.7589796537654179,-0.2118308978455885,0.325304772483806,2.0224522775085036,1.4553977749610874,-0.5335873094897016,0.3462761148652184,1.3252211167229622,-0.34648858827665985,0.35040193517768853,-0.12152988511005758
F6,1.2920243189394158,-0.7246475547735112,0.7210949575750869,0.9139969825231706,-0.6136563248221134,0.06295986600139539,-0.3294677628506253,-0.46286032606708655,-0.7283567220099321,-0.9990678553058867,0.7688551009998772,-0.7130805891620061,-0.3184180260966365,-0.32384085214015335,1.2936962930693985,0.4534565807024045,0.05675527655289676,1.5776426314892962,-0.25943367133520234,-0.11817166916367186,-1.9263084240027797,0.37595985759101147,0.8779922001217642,-0.024257498946708603,0.3816748059295393,0.8833990305682006,-0.3315073228122578,0.24612538794482003,0.002826740722649518,-0.31130307564956816,-0.8898911950732072,-0.48664561219375896,0.16294447389337338,1.0485291263879508,-0.4210696179555553,1.280783633038091,0.8846596304467421,-0.6659751030867632,-1.081313237534838,-0.3369192398925479,0.14960947757410956,-0.32274125927720754,2.163519298195866,-0.8023834039391169,-0.8902470064610486,-0.3266054191422517,-1.117773404456592,-0.07004771496621452,0.3012169758128568,-0.01854168276756459,-0.28519107419506456
F7,0.33418919941282893,0.010083420552378486,-0.7431677595633057,-0.025999370839837818,0.3429438582344886,0.8215501602169555,-0.0674060535979864,-0.009064325222452763,-0.29663989323089673,0.7906190916636924,-0.12972356578061855,1.0292883294443584,0.03254876976159876,1.1722530117705343,-0.24440438620157864,-0.5684444824032194,0.4162631740213998,0.15427940806273285,-0.5414260841642805,0.17527357160555745,0.18001695709585058,0.6842771669876009,-1.4371746468521756,-0.19067044283436568,-0.09139483853659477,0.5253889746515978,0.13112436162809504,0.034597912744483594,0.32515636275197946,-0.11648557377829943,-1.6041649086191754,0.17770427581890252,-0.9041899388432881,1.8398239682823656,-0.03946586718125272,-0.32473794551647983,-1.0693546452083078,0.15459390760777691,0.2946529788393373,-0.2676340500814226,-0.32816218805847713,0.027611876027991145,0.5913220763958145,-1.0897652212283442,0.21568910495641436,-0.3345192482650235,0.3907293403190151,-0.2169725722766645,0.09053097776614552,-0.3013359692208391,-0.0002082591150067703
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
